783;12;1;0;Золотой Парусник для Богатства и Процветания (шкатулка);ЗОЛОТОЙ ПАРУСНИК ДЛЯ БОГАТСТВА И ПРОЦВЕТАНИЯ (ШКАТУЛКА);Zolotoj-Parusnik-dlya-Bogatstva-i-Procvetaniya-(shkatulka);корабль.jpg;none;none;none;140;50;110;7809;не указано;<null>;Металл;<null>;КОРАБЛИ ФЭН-ШУЙ;;;Золотой Парусник для Богатства и Процветания (шкатулка);Золотой Парусник для Богатства и Процветания (шкатулка);780;798;2;0;85;0;f;f;t;t;<null>;<null>;<null>;<null>;2018-10-15 14:29:52.132372;2018-10-15 14:29:52.132372
785;6;0;0;Набор 6 в 1 Жезл Руи в подарочной упаковке;НАБОР 6 В 1 ЖЕЗЛ РУИ В ПОДАРОЧНОЙ УПАКОВКЕ;Nabor-6-v-1-Zhezl-Rui-v-podarochnoj-upakovke;IMG-20181008-WA0072-500x500.jpg;none;none;none;200;100;28;CE-6689;не указано;не указано;не указано;севастопольская 200;,ТАЛИСМАНЫ ФЭН-ШУЙ;;;Набор 6 в 1 Жезл Руи в подарочной упаковке;Набор 6 в 1 Жезл Руи в подарочной упаковке;550;498;<null>;0;33;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-17 13:41:10.842768;2018-10-17 13:41:10.842768
786;11;3;0;Свинка - Копилка с Сундуком Сокровищ на Удачу в 2019 году;СВИНКА - КОПИЛКА С СУНДУКОМ СОКРОВИЩ НА УДАЧУ В 2019 ГОДУ;Svinka---Kopilka-s-Sundukom-Sokrovishh-na-Udachu-v-2019-godu;kuopilya.jpg;none;none;none;60;70;110;T-9048;не указано;не указано;не указано;Севастопольская 300;СВИНЬЯ (СИМВОЛ 2019);;;Свинка - Копилка с Сундуком Сокровищ на Удачу в 2019 году;Свинка - Копилка с Сундуком Сокровищ на Удачу в 2019 году;190;150;<null>;0;77;0;f;f;f;f;<null>;<null>;<null>;<null>;2018-10-17 13:49:43.467582;2018-10-17 13:49:43.467582
788;5;3;0;"Магнит ""Свинка "" - Символ года 2019";"МАГНИТ ""СВИНКА "" - СИМВОЛ ГОДА 2019";Magnit-Svinka----Simvol-goda-2019;IMG-20181017-WA0021-500x500.jpg;IMG-20181017-WA0020-500x500.jpg;IMG-20181017-WA0018-500x500 (1).jpg;IMG-20181017-WA0020-500x500 (1).jpg;85;2;55;S-10-1;не указано;<null>;не указано;<null>;МАГНИТЫ ФЭН-ШУЙ;;;"Магнит ""Свинка "" - Символ года 2019";"Магнит ""Свинка "" - Символ года 2019";48;29;<null>;15;58;0;t;f;f;t;<null>;<null>;<null>;<null>;2018-10-17 14:07:11.405105;2018-10-17 14:07:11.405105
789;11;3;0;Магнит - символ года 2019;МАГНИТ - СИМВОЛ ГОДА 2019;Magnit---simvol-goda-2019;IMG-20181017-WA0022-500x500.jpg;IMG-20181017-WA0023-500x500.jpg;IMG-20181017-WA0023-500x500 (1).jpg;IMG-20181017-WA0023-500x500.jpg;85;2;55;s-10-2;не указано;<null>;не указано;<null>;СВИНЬЯ (СИМВОЛ 2019);;;Магнит - символ года 2019;Магнит - символ года 2019;48;29;<null>;15;57;0;t;f;f;t;<null>;<null>;<null>;<null>;2018-10-17 14:19:06.670779;2018-10-17 14:19:06.670779
790;11;3;0;Свинка - шкатулка в стразах - символ года 2019;СВИНКА - ШКАТУЛКА В СТРАЗАХ - СИМВОЛ ГОДА 2019;Svinka---shkatulka-v-strazah---simvol-goda-2019;IMG-20181017-WA0015-500x500.jpg;none;none;none;65;35;35;SHK -2019;не указано;<null>;Металл;<null>;СВИНЬЯ (СИМВОЛ 2019);;;Свинка - шкатулка в стразах - символ года 2019;Свинка - шкатулка в стразах - символ года 2019;498;420;<null>;10;64;0;t;f;f;t;<null>;<null>;<null>;<null>;2018-10-17 14:24:46.608909;2018-10-17 14:24:46.608909
791;11;3;0;"Магнит "" Свинка "" - Символ года 2019";"МАГНИТ "" СВИНКА "" - СИМВОЛ ГОДА 2019";Magnit--Svinka----Simvol-goda-2019;IMG-20181017-WA0024-500x500.jpg;IMG-20181017-WA0016-500x500.jpg;none;none;85;2;55;S-10-3;не указано;<null>;не указано;<null>;СВИНЬЯ (СИМВОЛ 2019);;;"Магнит "" Свинка "" - Символ года 2019";"Магнит "" Свинка "" - Символ года 2019";48;29;<null>;0;52;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-17 14:34:31.311410;2018-10-17 14:34:31.311410
792;3;0;0;Браслет Тигровый Глаз двойной ;БРАСЛЕТ ТИГРОВЫЙ ГЛАЗ ДВОЙНОЙ ;Braslet-Tigrovyj-Glaz-dvojnoj-;IMG-20171220-WA0031-500x500.jpg;none;none;none;200;10;20;BR-90;не указано;<null>;не указано;<null>;БРАСЛЕТЫ ФЭН-ШУЙ;;;Браслет Тигровый Глаз двойной ;Браслет Тигровый Глаз двойной ;329;258;<null>;0;33;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-18 09:54:42.373892;2018-10-18 09:54:42.373892
793;28;0;0;Электрическая Аромалампа (Серебро);ЭЛЕКТРИЧЕСКАЯ АРОМАЛАМПА (СЕРЕБРО);Jelektricheskaya-Aromalampa-(Serebro);розеточная -1.jpg;none;none;none;50;70;170;E-914;не указано;не указано;не указано;Севастопольская 200;АРОМАЛАМПЫ;;;Электрическая Аромалампа (Серебро);Электрическая Аромалампа (Серебро);575;475;<null>;0;45;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-18 12:16:06.217603;2018-10-18 12:16:06.217603
794;2;0;0;Амулет - кулон Ганеша;АМУЛЕТ - КУЛОН ГАНЕША;Amulet---kulon-Ganesha;20181018_132411-500x500.jpg;none;none;none;15;15;5;POD1859;не указано;<null>;не указано;<null>;АМУЛЕТЫ - КУЛОНЫ;;;Амулет - кулон Ганеша;Амулет - кулон Ганеша;320;258;<null>;0;36;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-18 13:06:17.907893;2018-10-18 13:06:17.907893
795;11;0;0;"Шкатулка ""Змея на Монетах"" - Символ Мудрости и Достатка";"ШКАТУЛКА ""ЗМЕЯ НА МОНЕТАХ"" - СИМВОЛ МУДРОСТИ И ДОСТАТКА";Shkatulka-Zmeya-na-Monetah---Simvol-Mudrosti-i-Dostatka;змея.jpg;none;none;none;60;40;80;0012987;не указано;<null>;не указано;<null>;ЗМЕИ;;;"Шкатулка ""Змея на Монетах"" - Символ Мудрости и Достатка";"Шкатулка ""Змея на Монетах"" - Символ Мудрости и Достатка";580;490;<null>;0;53;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-18 13:15:59.858303;2018-10-18 13:15:59.858303
796;11;3;0;"Амулет - брелок "" Свинка в стразах "" - Символ года 2019";"АМУЛЕТ - БРЕЛОК "" СВИНКА В СТРАЗАХ "" - СИМВОЛ ГОДА 2019";Amulet---brelok--Svinka-v-strazah----Simvol-goda-2019;20181213_113122.jpg;none;none;none;50;2;120;BRE - 9809;не указано;<null>;Металл;<null>;СВИНЬЯ (СИМВОЛ 2019);;;"Амулет - брелок "" Свинка в стразах "" - Символ года 2019";"Амулет - брелок "" Свинка в стразах "" - Символ года 2019";79;58;<null>;0;59;0;f;f;f;f;<null>;<null>;<null>;<null>;2018-10-18 14:02:57.906148;2018-10-18 14:02:57.906148
797;11;3;0;"Мини - календарь "" Свинка 2019 "" на Удачу";"МИНИ - КАЛЕНДАРЬ "" СВИНКА 2019 "" НА УДАЧУ";Mini---kalendar--Svinka-2019--na-Udachu;20181018_123503-500x500.jpg;none;none;none;50;10;70;S-19;не указано;<null>;не указано;<null>;СВИНЬЯ (СИМВОЛ 2019);;;"Мини - календарь "" Свинка 2019 "" на Удачу";"Мини - календарь "" Свинка 2019 "" на Удачу";38;29;<null>;20;45;0;t;f;f;t;<null>;<null>;<null>;<null>;2018-10-18 14:08:40.248838;2018-10-18 14:08:40.248838
798;6;0;0;Маятник из Розового Кварца ;МАЯТНИК ИЗ РОЗОВОГО КВАРЦА ;Mayatnik-iz-Rozovogo-Kvarca-;20181018_130914-500x500.jpg;none;none;none;20;25;45;M - 2309;не указано;не указано;не указано;севастопольская 200;,МАЯТНИКИ ФЭН-ШУЙ;;;Маятник из Розового Кварца ;Маятник из Розового Кварца ;329;258;<null>;0;37;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-18 14:19:24.639703;2018-10-18 14:19:24.639703
799;6;0;0;Маятник из флюорита ;МАЯТНИК ИЗ ФЛЮОРИТА ;Mayatnik-iz-fljuorita-;20181018_130719-500x500.jpg;none;none;none;20;25;45; M - 29;не указано;не указано;не указано;севастопольская 200;,МАЯТНИКИ ФЭН-ШУЙ;;;Маятник из флюорита ;Маятник из флюорита ;339;258;<null>;0;34;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-18 14:25:11.483372;2018-10-18 14:25:11.483372
800;2;0;0;Амулет - Кулон с защитными Мантрами;АМУЛЕТ - КУЛОН С ЗАЩИТНЫМИ МАНТРАМИ;Amulet---Kulon-s-zashhitnymi-Mantrami;20181018_131229-500x500.jpg;none;none;none;50;3;50;0009134;не указано;<null>;Металл;<null>;АМУЛЕТЫ - КУЛОНЫ;;;Амулет - Кулон с защитными Мантрами;Амулет - Кулон с защитными Мантрами;320;258;<null>;0;36;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-18 14:34:39.795709;2018-10-18 14:34:39.795709
801;2;0;0;Амулет - Кулон с защитными Символами;АМУЛЕТ - КУЛОН С ЗАЩИТНЫМИ СИМВОЛАМИ;Amulet---Kulon-s-zashhitnymi-Simvolami;20181018_131013-500x500.jpg;none;none;none;50;50;3;0001238;не указано;<null>;Металл;<null>;АМУЛЕТЫ - КУЛОНЫ;;;Амулет - Кулон с защитными Символами;Амулет - Кулон с защитными Символами;320;258;<null>;0;45;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-18 14:39:01.327181;2018-10-18 14:39:01.327181
802;2;0;0;Кулон с защитными символами ;КУЛОН С ЗАЩИТНЫМИ СИМВОЛАМИ ;Kulon-s-zashhitnymi-simvolami-;20181018_131112-500x500.jpg;none;none;none;50;50;3;0008756;не указано;не указано;Металл;севастопольская 200;,АМУЛЕТЫ - КУЛОНЫ;;;Кулон с защитными символами ;Кулон с защитными символами ;320;258;<null>;0;30;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-18 14:42:30.030117;2018-10-18 14:42:30.030117
803;2;0;0;"Амулет - Кулон ""Ом ""  - мощная защита от негативной энергии";"АМУЛЕТ - КУЛОН ""ОМ ""  - МОЩНАЯ ЗАЩИТА ОТ НЕГАТИВНОЙ ЭНЕРГИИ";Amulet---Kulon-Om-----moshhnaya-zashhita-ot-negativnoj-jenergii;20181018_131713-500x500.jpg;none;none;none;20;20;3;000046;не указано;не указано;Металл;севастопольская 200;,АМУЛЕТЫ - КУЛОНЫ;;;"Амулет - Кулон ""Ом ""  - мощная защита от негативной энергии";"Амулет - Кулон ""Ом ""  - мощная защита от негативной энергии";198;160;<null>;0;35;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-18 14:49:02.265166;2018-10-18 14:49:02.265166
804;2;0;0;Набор булавок от сглаза 12 в 1 с кристаллами ;НАБОР БУЛАВОК ОТ СГЛАЗА 12 В 1 С КРИСТАЛЛАМИ ;Nabor-bulavok-ot-sglaza-12-v-1-s-kristallami-;20181018_154625 (1)-500x500.jpg;none;none;none;5;5;30;HR-D6-1931;не указано;<null>;не указано;<null>;АМУЛЕТЫ ОТ СГЛАЗА;;;Набор булавок от сглаза 12 в 1 с кристаллами ;Набор булавок от сглаза 12 в 1 с кристаллами ;138;158;<null>;0;34;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 09:49:44.202310;2018-10-19 09:49:44.202310
805;2;0;0;"Подвеска "" Пять Летучих Мышей "" для финансового благополучия";"ПОДВЕСКА "" ПЯТЬ ЛЕТУЧИХ МЫШЕЙ "" ДЛЯ ФИНАНСОВОГО БЛАГОПОЛУЧИЯ";Podveska--Pyat-Letuchih-Myshej--dlya-finansovogo-blagopoluchiya;IMG_20181012_145052 (1)-500x500.jpg;none;none;none;60;60;220;POD-45907;не указано;<null>;не указано;<null>;АМУЛЕТЫ - ПОДВЕСКИ;;;"Подвеска "" Пять Летучих Мышей "" для финансового благополучия";"Подвеска "" Пять Летучих Мышей "" для финансового благополучия";110;48;<null>;0;29;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 09:55:33.702437;2018-10-19 09:55:33.702437
806;2;0;0;"Набор булавок от сглаза 12 в 1 ""Слоник """;"НАБОР БУЛАВОК ОТ СГЛАЗА 12 В 1 ""СЛОНИК """;Nabor-bulavok-ot-sglaza-12-v-1-Slonik-;20181018_154946-500x500.jpg;none;none;none;5;5;30;CH-1397;не указано;<null>;не указано;<null>;АМУЛЕТЫ ОТ СГЛАЗА;;;"Набор булавок от сглаза 12 в 1 ""Слоник """;"Набор булавок от сглаза 12 в 1 ""Слоник """;138;158;<null>;0;33;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 09:59:24.436403;2018-10-19 09:59:24.436403
807;2;0;0;"Набор булавок от сглаза 12 в 1 "" Рука Фатимы """;"НАБОР БУЛАВОК ОТ СГЛАЗА 12 В 1 "" РУКА ФАТИМЫ """;Nabor-bulavok-ot-sglaza-12-v-1--Ruka-Fatimy-;20181018_155011-500x500.jpg;none;none;none;10;10;30;HR-F-1017;не указано;не указано;не указано;севастопольская 200;,АМУЛЕТЫ ОТ СГЛАЗА;;;"Набор булавок от сглаза 12 в 1 "" Рука Фатимы """;"Набор булавок от сглаза 12 в 1 "" Рука Фатимы """;200;158;<null>;0;28;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 10:03:17.764464;2018-10-19 10:03:17.764464
808;11;3;0;Пара Свинок: на Монетах и со Слитком -  для Финансового Процветания в 2019 году;ПАРА СВИНОК: НА МОНЕТАХ И СО СЛИТКОМ -  ДЛЯ ФИНАНСОВОГО ПРОЦВЕТАНИЯ В 2019 ГОДУ;Para-Svinok-na-Monetah-i-so-Slitkom----dlya-Finansovogo-Procvetaniya-v-2019-godu;2 хрюнт.jpg;none;none;none;100;50;70;1866;не указано;<null>;Полистоун;<null>;СВИНЬЯ (СИМВОЛ 2019);;;Пара Свинок: на Монетах и со Слитком -  для Финансового Процветания в 2019 году;Пара Свинок: на Монетах и со Слитком -  для Финансового Процветания в 2019 году;198;320;<null>;0;64;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 10:08:01.670721;2018-10-19 10:08:01.670721
809;2;0;0;"Амулет - кулон "" ОМ """;"АМУЛЕТ - КУЛОН "" ОМ """;Amulet---kulon--OM-;20181018_131939-500x500.jpg;none;none;none;20;20;5;00088276;не указано;не указано;не указано;севастопольская 200;,АМУЛЕТЫ - КУЛОНЫ;;;"Амулет - кулон "" ОМ """;"Амулет - кулон "" ОМ """;198;160;<null>;0;23;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 10:21:10.530051;2018-10-19 10:21:10.530051
810;11;3;0;Набор 4 в 1: Свинки с Благоприятными Символами;НАБОР 4 В 1: СВИНКИ С БЛАГОПРИЯТНЫМИ СИМВОЛАМИ;Nabor-4-v-1-Svinki-s-Blagopriyatnymi-Simvolami;4 хрюшки.jpg;none;none;none;70;50;70;1864;не указано;<null>;Полистоун;<null>;СВИНЬЯ (СИМВОЛ 2019);;;Набор 4 в 1: Свинки с Благоприятными Символами;Набор 4 в 1: Свинки с Благоприятными Символами;400;398;<null>;0;66;0;f;f;f;f;<null>;<null>;<null>;<null>;2018-10-19 10:33:17.717668;2018-10-19 10:33:17.717668
811;2;0;0;Амулет - кулон Ганеша для финансового процветания и защиты;АМУЛЕТ - КУЛОН ГАНЕША ДЛЯ ФИНАНСОВОГО ПРОЦВЕТАНИЯ И ЗАЩИТЫ;Amulet---kulon-Ganesha-dlya-finansovogo-procvetaniya-i-zashhity;20181018_132203-500x500.jpg;none;none;none;20;20;5;0003497;не указано;не указано;не указано;севастопольская 200;,АМУЛЕТЫ - КУЛОНЫ;;;Амулет - кулон Ганеша для финансового процветания и защиты;Амулет - кулон Ганеша для финансового процветания и защиты;198;160;<null>;0;35;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 10:37:33.311418;2018-10-19 10:37:33.311418
812;2;0;0;Кулон с Защитными Символами;КУЛОН С ЗАЩИТНЫМИ СИМВОЛАМИ;Kulon-s-Zashhitnymi-Simvolami;20181018_132221-500x500.jpg;none;none;none;20;20;5; 0008823;не указано;не указано;не указано;севастопольская 200;,АМУЛЕТЫ - КУЛОНЫ;;;Кулон с Защитными Символами;Кулон с Защитными Символами;198;160;<null>;0;30;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 10:59:54.795797;2018-10-19 10:59:54.795797
813;11;3;0;"Шкатулка со стразами "" Счастливая Семья "" - символ года 2019";"ШКАТУЛКА СО СТРАЗАМИ "" СЧАСТЛИВАЯ СЕМЬЯ "" - СИМВОЛ ГОДА 2019";Shkatulka-so-strazami--Schastlivaya-Semya----simvol-goda-2019;IMG-20181019-WA0000-500x500.jpg;none;none;none;70;60;45;SH-0098;не указано;<null>;Металл;<null>;СВИНЬЯ (СИМВОЛ 2019);;;"Шкатулка со стразами "" Счастливая Семья "" - символ года 2019";"Шкатулка со стразами "" Счастливая Семья "" - символ года 2019";658;580;<null>;10;80;0;t;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 11:11:16.780066;2018-10-19 11:11:16.780066
814;11;0;0;"Шкатулка со стразами "" Свинка с Бантиком "" - символ года 2019";"ШКАТУЛКА СО СТРАЗАМИ "" СВИНКА С БАНТИКОМ "" - СИМВОЛ ГОДА 2019";Shkatulka-so-strazami--Svinka-s-Bantikom----simvol-goda-2019;IMG-20181019-WA0001-500x500.jpg;none;none;none;70;50;55;SH-00678;не указано;<null>;Металл;<null>;СВИНЬЯ (СИМВОЛ 2019);;;"Шкатулка со стразами "" Свинка с Бантиком "" - символ года 2019";"Шкатулка со стразами "" Свинка с Бантиком "" - символ года 2019";550;480;<null>;0;121;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 11:19:24.389988;2018-10-19 11:19:24.389988
815;11;3;0;"Шкатулка "" Свинка розовая с цветочками "" - символ удачи 2019 года";"ШКАТУЛКА "" СВИНКА РОЗОВАЯ С ЦВЕТОЧКАМИ "" - СИМВОЛ УДАЧИ 2019 ГОДА";Shkatulka--Svinka-rozovaya-s-cvetochkami----simvol-udachi-2019-goda;IMG-20181019-WA0002-500x500.jpg;none;none;none;70;50;55;SH-1287;не указано;<null>;Металл;<null>;СВИНЬЯ (СИМВОЛ 2019);;;"Шкатулка "" Свинка розовая с цветочками "" - символ удачи 2019 года";"Шкатулка "" Свинка розовая с цветочками "" - символ удачи 2019 года";498;480;<null>;10;57;0;t;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 11:25:34.233259;2018-10-19 11:25:34.233259
816;11;3;0;"Шкатулка "" Свинка с золотой короной """;"ШКАТУЛКА "" СВИНКА С ЗОЛОТОЙ КОРОНОЙ """;Shkatulka--Svinka-s-zolotoj-koronoj-;IMG-20181019-WA0005-500x500.jpg;none;none;none;70;20;45;SH-3356;не указано;<null>;Металл;<null>;СВИНЬЯ (СИМВОЛ 2019);;;"Шкатулка "" Свинка с золотой короной """;"Шкатулка "" Свинка с золотой короной """;490;380;<null>;10;73;0;t;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 11:33:19.561361;2018-10-19 11:33:19.561361
817;11;3;0;"Шкатулка "" Розовая Свинка "" - Символ 2019 года";"ШКАТУЛКА "" РОЗОВАЯ СВИНКА "" - СИМВОЛ 2019 ГОДА";Shkatulka--Rozovaya-Svinka----Simvol-2019-goda;IMG-20181019-WA0004-500x500.jpg;none;none;none;55;65;70;SH-88456;не указано;<null>;Металл;<null>;СВИНЬЯ (СИМВОЛ 2019);;;"Шкатулка "" Розовая Свинка "" - Символ 2019 года";"Шкатулка "" Розовая Свинка "" - Символ 2019 года";568;480;<null>;40;62;0;t;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 11:41:13.342560;2018-10-19 11:41:13.342560
818;11;3;0;"Шкатулка со стразами "" Свинка с Бантиком "" - символ года 2019";"ШКАТУЛКА СО СТРАЗАМИ "" СВИНКА С БАНТИКОМ "" - СИМВОЛ ГОДА 2019";Shkatulka-so-strazami--Svinka-s-Bantikom----simvol-goda-2019;IMG-20181019-WA0006-500x500.jpg;none;none;none;70;50;65;SH-55098;не указано;<null>;Металл;<null>;СВИНЬЯ (СИМВОЛ 2019);;;"Шкатулка со стразами "" Свинка с Бантиком "" - символ года 2019";"Шкатулка со стразами "" Свинка с Бантиком "" - символ года 2019";428;350;<null>;10;9;0;t;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 11:45:44.436304;2018-10-19 11:45:44.436304
819;11;0;0;"Фигура "" Веселый Слоник """;"ФИГУРА "" ВЕСЕЛЫЙ СЛОНИК """;Figura--Veselyj-Slonik-;slon.jpg;none;none;none;160;90;110;G-2388;не указано;не указано;Полистоун;севастопольская 200;,СЛОНЫ;;;"Фигура "" Веселый Слоник """;"Фигура "" Веселый Слоник """;550;480;<null>;0;34;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 11:57:46.718552;2018-10-19 11:57:46.718552
820;2;1;0;"Амулет - Брелок ""Синий Слон и Носорог""";"АМУЛЕТ - БРЕЛОК ""СИНИЙ СЛОН И НОСОРОГ""";"Amulet---Brelok-""Sinij-Slon-i-Nosorog""";rafyu.jpg;none;none;none;40;20;130;B8-2220;не указано;<null>;Металл;<null>;АМУЛЕТЫ - БРЕЛОКИ;;;"Амулет - Брелок ""Синий Слон и Носорог""";"Амулет - Брелок ""Синий Слон и Носорог""";330;268;<null>;0;51;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 12:17:04.999028;2018-10-19 12:17:04.999028
821;2;1;0;"Амулет - кулон "" Тыква Ву Лу "" с мантрами";"АМУЛЕТ - КУЛОН "" ТЫКВА ВУ ЛУ "" С МАНТРАМИ";Amulet---kulon--Tykva-Vu-Lu--s-mantrami;tykva_amulet.jpg;none;none;none;20;20;40;000088;не указано;не указано;Металл;севастопольская 200;,АМУЛЕТЫ - КУЛОНЫ;;;"Амулет - кулон "" Тыква Ву Лу "" с мантрами";"Амулет - кулон "" Тыква Ву Лу "" с мантрами";480;350;<null>;0;53;0;f;f;t;t;<null>;<null>;<null>;<null>;2018-10-19 12:20:33.233240;2018-10-19 12:20:33.233240
822;2;0;0;"Амулет - подвеска "" Тыква Ву Лу "" Золотая";"АМУЛЕТ - ПОДВЕСКА "" ТЫКВА ВУ ЛУ "" ЗОЛОТАЯ";Amulet---podveska--Tykva-Vu-Lu--Zolotaya;uuu.jpg;none;none;none;25;25;350;POD-0967;не указано;не указано;не указано;севастопольская 200;,АМУЛЕТЫ - ПОДВЕСКИ;;;"Амулет - подвеска "" Тыква Ву Лу "" Золотая";"Амулет - подвеска "" Тыква Ву Лу "" Золотая";480;350;<null>;0;35;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 12:26:25.311395;2018-10-19 12:26:25.311395
823;11;0;0;"Шкатулка в стразах "" Лошадь Победы "" ";"ШКАТУЛКА В СТРАЗАХ "" ЛОШАДЬ ПОБЕДЫ "" ";"Shkatulka-v-strazah-""-Loshad'-Pobedy-""-";IMG-20181019-WA0007-500x500.jpg;none;none;none;90;30;100;SH-1145;не указано;<null>;Металл;<null>;ШКАТУЛКИ СО СТРАЗАМИ;;;"Шкатулка в стразах "" Лошадь Победы "" ";"Шкатулка в стразах "" Лошадь Победы "" ";560;450;<null>;0;25;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 12:37:04.795806;2018-10-19 12:37:04.795806
825;12;0;0;"Шкатулка "" Волшебная Лампа Аладдина """;"ШКАТУЛКА "" ВОЛШЕБНАЯ ЛАМПА АЛАДДИНА """;Shkatulka--Volshebnaya-Lampa-Aladdina-;IMG-20181019-WA0009-500x500.jpg;none;none;none;150;50;70;SH-55845;не указано;<null>;Металл;<null>;ШКАТУЛКИ ФЭН-ШУЙ;;;"Шкатулка "" Волшебная Лампа Аладдина """;"Шкатулка "" Волшебная Лампа Аладдина """;550;480;<null>;0;52;0;f;f;f;f;<null>;<null>;<null>;<null>;2018-10-19 12:53:08.857222;2018-10-19 12:53:08.857222
826;11;3;0;Свинка из фарфора на Золотых Слитках;СВИНКА ИЗ ФАРФОРА НА ЗОЛОТЫХ СЛИТКАХ;Svinka-iz-farfora-na-Zolotyh-Slitkah;IMG-20181019-WA0010-500x500.jpg;none;none;none;80;55;70;1816;не указано;<null>;Фарфор;<null>;СВИНЬЯ (СИМВОЛ 2019);;;Свинка из фарфора на Золотых Слитках;Свинка из фарфора на Золотых Слитках;220;180;<null>;0;44;0;f;f;f;f;<null>;<null>;<null>;<null>;2018-10-19 12:59:42.358280;2018-10-19 12:59:42.358280
827;11;0;0;"Шкатулка со стразами "" Павлин """;"ШКАТУЛКА СО СТРАЗАМИ "" ПАВЛИН """;"Shkatulka-so-strazami-""-Pavlin-""";IMG-20181019-WA0011-500x500.jpg;none;none;none;140;160;160;SH-6655;не указано;<null>;Металл;<null>;ШКАТУЛКИ СО СТРАЗАМИ;;;"Шкатулка со стразами "" Павлин """;"Шкатулка со стразами "" Павлин """;750;680;<null>;0;21;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 13:05:48.842583;2018-10-19 13:05:48.842583
829;11;0;0;"Шкатулка со стразами "" Слон со Слоненком "" ";"ШКАТУЛКА СО СТРАЗАМИ "" СЛОН СО СЛОНЕНКОМ "" ";"Shkatulka-so-strazami-""-Slon-so-Slonenkom-""-";IMG-20181019-WA0013-500x500.jpg;none;none;none;120;65;95; SH-1145;не указано;<null>;Металл;<null>;ШКАТУЛКИ СО СТРАЗАМИ;;;"Шкатулка со стразами "" Слон со Слоненком "" ";"Шкатулка со стразами "" Слон со Слоненком "" ";750;690;<null>;0;20;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 13:17:17.670755;2018-10-19 13:17:17.670755
830;11;0;0;Пара цветных уточек - мандаринок для гармоничных отношений;ПАРА ЦВЕТНЫХ УТОЧЕК - МАНДАРИНОК ДЛЯ ГАРМОНИЧНЫХ ОТНОШЕНИЙ;Para-cvetnyh-utochek---mandarinok-dlya-garmonichnyh-otnoshenij;IMG-20181019-WA0014-500x500 (1).jpg;none;none;none;100;35;35;B45878;не указано;не указано;Под кость;севастопольская 200;,УТОЧКИ - МАНДАРИНКИ;;;Пара цветных уточек - мандаринок для гармоничных отношений;Пара цветных уточек - мандаринок для гармоничных отношений;135;98;<null>;0;54;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 13:23:03.795827;2018-10-19 13:23:03.795827
831;11;3;0;"Брелок "" Свинка в стразах "" ";"БРЕЛОК "" СВИНКА В СТРАЗАХ "" ";Brelok--Svinka-v-strazah--;20181213_112902.jpg;none;none;none;35;10;120;0099;не указано;<null>;Металл;<null>;СВИНЬЯ (СИМВОЛ 2019);;;"Брелок "" Свинка в стразах "" ";"Брелок "" Свинка в стразах "" ";98;78;<null>;0;89;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-10-19 13:28:21.889450;2018-10-19 13:28:21.889450
